Price,Close,High,Low,Open,Volume
2010-06-11,7.595922946929932,7.606409839921909,7.411949863784326,7.437717840872877,545759200
2010-06-14,7.618995666503906,7.764915293716858,7.61090586707333,7.669333885391721,602960400
2010-06-15,7.781094551086426,7.785888742667498,7.655549459402655,7.659744377036093,585074000
2010-06-16,8.007613182067871,8.022594226692608,7.80925755842458,7.8233400924151795,783678000
2010-06-17,8.146045684814453,8.176907897995733,8.075032910829943,8.107992183113396,872855200
2010-06-18,8.211959838867188,8.239826469746962,8.132558063091002,8.157427524965762,784621600
2010-06-21,8.095108032226562,8.359980753378156,8.051961102054257,8.320429467395112,776490400
2010-06-22,8.205368995666504,8.26889041913859,8.134956323449392,8.15473155902144,717262000
2010-06-23,8.11907958984375,8.22964366743311,8.027093010427512,8.227246570894643,768457200
2010-06-24,8.06004810333252,8.185892393381454,8.033080783951904,8.119973079438434,714277200
2010-06-25,7.991128921508789,8.098097241301002,7.964461650736171,8.091805269583153,549942400
2010-06-28,8.039073944091797,8.082520894216932,7.92581359703618,7.998024089148696,584948000
2010-06-29,7.675621509552002,7.921917397788757,7.6195906191532785,7.913826802847848,1133344800
2010-06-30,7.536595344543457,7.72955672854891,7.491052130984842,7.691803275139388,739452000
2010-07-01,7.445207595825195,7.634574124414388,7.287602580025077,7.619592278759165,1022896000
2010-07-02,7.3990654945373535,7.518617828711628,7.287002883430669,7.505433003753738,693842800
2010-07-06,7.449704647064209,7.57464967456398,7.375695508837696,7.520716615217246,615235600
2010-07-07,7.750532150268555,7.753529320326073,7.4832631508388605,7.505434688335893,654556000
2010-07-08,7.733151435852051,7.877273982647428,7.637270029318375,7.86468923300109,738144400
2010-07-09,7.778993606567383,7.787382637545053,7.645357983294663,7.697193953723881,433322400
2010-07-12,7.7091827392578125,7.845813989382881,7.636372959951201,7.746336921318021,562878400
2010-07-13,7.544683456420898,7.682513214237408,7.383782059996671,7.680116919410453,1190924000
2010-07-14,7.572551250457764,7.664537801569423,7.4607894590876365,7.472176464240514,812047600
2010-07-15,7.53419828414917,7.69959387122345,7.409851756884805,7.437717591697392,824866000
2010-07-16,7.487757205963135,7.639669560402208,7.443112494321059,7.586035739003709,1039858400
2010-07-19,7.358315944671631,7.487157442460239,7.179137835834443,7.487157442460239,1024478000
2010-07-20,7.547379493713379,7.577642415916622,7.191419712262133,7.27801276281767,1074950800
2010-07-21,7.617794036865234,7.9446902900848855,7.610603551446126,7.9428924687054785,1185671200
2010-07-22,7.761020183563232,7.790383810340295,7.649856853494438,7.720869624464416,645318800
2010-07-23,7.788582801818848,7.801766824818249,7.678918101710213,7.70318828945532,533388800
2010-07-26,7.768806457519531,7.793375878591604,7.7217646732309895,7.790379510156183,420551600
2010-07-27,7.912628173828125,7.934201224370356,7.799367858260233,7.8164467566348375,584771600
2010-07-28,7.819149017333984,7.969863648949149,7.7978759875235895,7.900349455478911,519985200
2010-07-29,7.733750343322754,7.869782287424273,7.6735253302571,7.811654332484417,643806800
2010-07-30,7.707983016967773,7.7813920589947125,7.637569543914664,7.667233997780503,448210000
2010-08-02,7.845813751220703,7.867986084963154,7.778996713000228,7.803566142293068,428055600
2010-08-03,7.848210334777832,7.888060845555352,7.773003467037261,7.820644537845314,417653600
2010-08-04,7.879673004150391,7.918624210000071,7.799671933515802,7.875478086576086,420375200
2010-08-05,7.841320037841797,7.8856655079178255,7.806862187417542,7.84221854867437,289097200
2010-08-06,7.793079376220703,7.835027748936998,7.719369486944513,7.783790230762346,444897600
2010-08-09,7.84281587600708,7.854801351457883,7.777496634997194,7.8347252800285405,303128000
2010-08-10,7.772704601287842,7.80386684610563,7.7169729250778225,7.785888627941522,451920000
2010-08-11,7.496444225311279,7.661241325310692,7.4850588228371855,7.6525522549755784,620054400
2010-08-12,7.5443854331970215,7.583636668766689,7.374494903473908,7.391573807515453,534920400
2010-08-13,7.463784694671631,7.547081351869142,7.463484657724911,7.54019010327689,354869200
2010-08-16,7.420036792755127,7.491049520891576,7.389473836278487,7.418238971785914,318430000
2010-08-17,7.549778461456299,7.629480275744906,7.466780241256242,7.49314828815375,422640400
2010-08-18,7.582735061645508,7.630676153248491,7.538090375146153,7.561462047350541,339696000
2010-08-19,7.487156391143799,7.5950232857258575,7.451200759616446,7.57584652219201,426706000
2010-08-20,7.479964733123779,7.608206132489361,7.460787970542865,7.472474210289896,384230000
2010-08-23,7.3649067878723145,7.550677680681986,7.348427957162716,7.544385705312969,414041600
2010-08-24,7.189025402069092,7.281011151528237,7.150672670001698,7.27112433166474,602565600
2010-08-25,7.277711868286133,7.310671918340327,7.107222919001077,7.13239161167142,596867600
2010-08-26,7.19951057434082,7.363408357319567,7.19951057434082,7.354419250367714,466505200
2010-08-27,7.239661693572998,7.2693253488206215,7.058085719218147,7.243557373610778,548391200
2010-08-30,7.266030311584473,7.363410329396995,7.211497181569963,7.213894277399117,383289200
2010-08-31,7.284005641937256,7.3277518233736645,7.2016075057307205,7.2465514345080155,420786800
2010-09-01,7.500641345977783,7.534499126586598,7.379291162194473,7.414946764790385,697037600
2010-09-02,7.5557684898376465,7.555768489837647,7.447901634630184,7.528501939190361,415427600
2010-09-03,7.753524303436279,7.753823540189139,7.625582189328715,7.643260360597236,520788800
2010-09-07,7.724762439727783,7.7762983859474675,7.678019883773921,7.689705322737755,342557600
2010-09-08,7.877875328063965,7.921920763260875,7.763415603759434,7.783790918068689,526551200
2010-09-09,7.882368087768555,7.985740025552132,7.877873933986169,7.941395361276736,438575200
2010-09-10,7.892553806304932,7.925213822751148,7.832327999887584,7.885961795636132,387542400
2010-09-13,8.00131893157959,8.038473099542529,7.9629670163582045,7.96476403729506,388780000
2010-09-14,8.031886100769043,8.065144610525593,7.9557798963196396,7.9764544510759245,408150400
2010-09-15,8.096604347229004,8.10139933870961,8.025292350620456,8.035180770394996,429368800
2010-09-16,8.286869049072266,8.28986541855287,8.075030927434916,8.097204061591379,652103200
2010-09-17,8.2509126663208,8.328516621050946,8.200275231754222,8.320426024923067,634477200
2010-09-20,8.486420631408691,8.502900258406058,8.265293432719712,8.272184680344527,658677600
2010-09-21,8.50260066986084,8.609868269452454,8.473237056582413,8.505297801750801,668074400
2010-09-22,8.621854782104492,8.628746030922189,8.461851874022026,8.470840981239817,585289600
2010-09-23,8.656913757324219,8.771971964733114,8.569422153844714,8.579309774769989,786116800
2010-09-24,8.75878620147705,8.795041871151817,8.705752463366926,8.752194988898582,649488000
2010-09-27,8.724028587341309,8.830996168040343,8.71953443356522,8.808524599061316,482834800
2010-09-28,8.595187187194824,8.742305302906141,8.239826629094384,8.742305302906141,1035042400
2010-09-29,8.610467910766602,8.683577710261686,8.569418857808547,8.606272994390828,469644000
2010-09-30,8.502002716064453,8.689271371468752,8.427095093883032,8.659308482615886,673391600
2010-10-01,8.46514892578125,8.586798319014015,8.43009180500695,8.57391433106832,448142800
2010-10-04,8.348892211914062,8.47653353164338,8.32282340139692,8.437582334589608,435302000
2010-10-05,8.657510757446289,8.672791038833466,8.444173290235296,8.449567554404965,501967200
2010-10-06,8.665000915527344,8.748897649546668,8.54724641106136,8.676986391843977,670868800
2010-10-07,8.665899276733398,8.7036527228954,8.59668515883537,8.699457806644238,408399600
2010-10-08,8.81121826171875,8.824102245398679,8.689269671981204,8.740505569820836,658403200
2010-10-11,8.849874496459961,8.906205447839058,8.82710368648554,8.831298604148783,427753200
2010-10-12,8.945155143737793,8.973920285997465,8.763878420565527,8.85137079474164,558544000
2010-10-13,8.993098258972168,9.047630586506807,8.982910602143104,8.994896080765532,630092400
2010-10-14,9.05811595916748,9.062909349289418,9.000885713460244,9.039538472063281,435296400
2010-10-15,9.430558204650879,9.438348766067097,9.13602185656158,9.211828011634093,922194000
2010-10-18,9.52823543548584,9.558197524163925,9.417072150005513,9.54231796920788,1093010800
2010-10-19,9.273246765136719,9.40148811331857,8.9894975204102,9.090772357074094,1232784000
2010-10-20,9.304407119750977,9.415869594627294,9.194743265540092,9.25856389543281,721624400
2010-10-21,9.274147987365723,9.43055442649043,9.192648362321624,9.359242454601446,551460000
2010-10-22,9.212727546691895,9.289732251547536,9.177671219614364,9.260667864067942,372778000
2010-10-25,9.25377368927002,9.336471070655737,9.241788213664044,9.261265011573007,392462000
2010-10-26,9.23010540008545,9.280742844385045,9.158193332329544,9.194749040155617,392929600
2010-10-27,9.223515510559082,9.285538373115372,9.156697655609962,9.21812204422835,399002800
2010-10-28,9.145909309387207,9.22860670614594,9.015870075282773,9.227108121367362,551051200
2010-10-29,9.01826286315918,9.165081709127044,9.014966457987613,9.115642832438633,430511200
2010-11-01,9.114144325256348,9.156691955279355,9.054817832748618,9.0554171064123,423889200
2010-11-02,9.269354820251465,9.294224284265315,9.198642908271282,9.198642908271282,433930000
2010-11-03,9.372428894042969,9.374825989521351,9.244486723229505,9.3295812124162,508348400
2010-11-04,9.536323547363281,9.593552982860501,9.439242812748995,9.451827559854125,642488000
2010-11-05,9.502166748046875,9.575276549643233,9.490781346226745,9.527935520810116,361253200
2010-11-08,9.5468168258667,9.581273884901066,9.491085137200516,9.504269166800858,281758400
2010-11-09,9.47070598602295,9.627113242103198,9.423364957631962,9.61962191980901,383544000
2010-11-10,9.529134750366211,9.55130708190663,9.394899813171827,9.487485619363882,384227200
2010-11-11,9.487786293029785,9.540221551935973,9.415874234997112,9.438346603113843,361284000
2010-11-12,9.22950553894043,9.483292040190069,9.097669278659941,9.468310992473535,795846800
2010-11-15,9.199841499328613,9.304712020275685,9.176769856704485,9.242389141562832,403606000
2010-11-16,9.036543846130371,9.216621250476898,8.968527459406753,9.160291104718873,657650000
2010-11-17,9.003883361816406,9.108453841222339,8.921784450117421,9.024857145048975,479449600
2010-11-18,9.241488456726074,9.278642628915113,9.129427466510846,9.144707746900757,494491200
2010-11-19,9.190552711486816,9.24059087420335,9.145908013031109,9.22770688740731,384843200
2010-11-22,9.389206886291504,9.389206886291504,9.164784062831533,9.189053450069803,393075200
2010-11-23,9.250479698181152,9.340969262529226,9.18546047629233,9.302016456641537,519447600
2010-11-24,9.432357788085938,9.45033601009633,9.340971293212553,9.348461018901885,413725200
2010-11-26,9.438346862792969,9.51924723021932,9.376623258062562,9.400593411333912,237585600
2010-11-29,9.494376182556152,9.512652831304447,9.329879142935505,9.45332633180625,445785200
2010-11-30,9.32298755645752,9.419168987072542,9.3145977244821,9.394598764858815,501858000
2010-12-01,9.480294227600098,9.520744006982364,9.438345863741548,9.446435659598302,461750800
2010-12-02,9.532729148864746,9.558197083085561,9.435049127836562,9.51415166261948,462837200
2010-12-03,9.511455535888672,9.547710398388498,9.478496279034838,9.49857155003837,342092800
2010-12-06,9.592656135559082,9.657975376899634,9.540819354021192,9.547411365552506,448481600
2010-12-07,9.534530639648438,9.70771601941701,9.531834306785624,9.702024116750525,391454000
2010-12-08,9.618426322937012,9.618726359968106,9.501571100461833,9.577077219558621,321935600
2010-12-09,9.58096981048584,9.663067916703609,9.558796680989563,9.651982552103206,294151200
2010-12-10,9.604947090148926,9.619628908365932,9.546219017181818,9.577680513417736,262511200
2010-12-13,9.638201713562012,9.739777451796524,9.618127235622728,9.719102899785717,439815600
2010-12-14,9.596853256225586,9.664270376935114,9.558200485649907,9.640000181475735,351008000
2010-12-15,9.59895133972168,9.67805310441573,9.563894212104884,9.588163608033318,417312000
2010-12-16,9.625615119934082,9.66636493880529,9.591158076100122,9.620820929467053,322030800
2010-12-17,9.606438636779785,9.641794989456637,9.595052435038571,9.63700079924981,386929200
2010-12-20,9.654378890991211,9.685541127181752,9.535126610579084,9.636101440967161,385610400
2010-12-21,9.714004516601562,9.719697216858808,9.649584592327196,9.678048893711843,256354000
2010-12-22,9.74277400970459,9.75955368264369,9.694533650152941,9.718803848461862,265921600
2010-12-23,9.69603157043457,9.742474104701062,9.683147579646347,9.7379799498071,223157200
2010-12-27,9.728386878967285,9.751159281581842,9.633704026286374,9.673555330812615,249816000
2010-12-28,9.75206184387207,9.78771744391732,9.739777127888434,9.765245070735583,175924000
2010-12-29,9.746665954589844,9.78142303511216,9.740972453404401,9.774530986319103,163139200
2010-12-30,9.697827339172363,9.753258171490874,9.679549886321844,9.75235966074183,157494400
2010-12-31,9.664867401123047,9.692433196913807,9.62741318719227,9.676552840635544,193508000
2011-01-03,9.874908447265625,9.895582995748757,9.733183777334855,9.757153932056454,445138400
2011-01-04,9.926441192626953,9.962696047008158,9.832356833137613,9.96089822612244,309080800
2011-01-05,10.007640838623047,10.017828491194098,9.872807460870273,9.874306045121084,255519600
2011-01-06,9.999554634094238,10.045097846334077,9.974685169457526,10.029217489415199,300428800
2011-01-07,10.07116413116455,10.07805537918354,9.944719771251737,10.00734267746308,311931200
2011-01-10,10.260830879211426,10.284201757466935,10.10262659546134,10.152364720992107,448560000
2011-01-11,10.236559867858887,10.336036103153965,10.171539870583453,10.333639808416503,444108000
2011-01-12,10.319859504699707,10.320159541713634,10.2473497595685,10.28480398009111,302590400
2011-01-13,10.357608795166016,10.386373932192775,10.302777252954712,10.342028479374903,296780400
2011-01-14,10.441509246826172,10.441509246826172,10.32045911892549,10.363905276705276,308840000
2011-01-18,10.206897735595703,10.330045710391753,9.767939645388338,9.8734094418071,1880998000
2011-01-19,10.152666091918945,10.445104545783632,10.093938851612661,10.437613222200692,1135612800
2011-01-20,9.968094825744629,10.136486804687136,9.891389360576152,10.080455890681208,764789200
2011-01-21,9.789515495300293,10.034013673096048,9.786818362399956,10.000754367983586,754401200
2011-01-24,10.111019134521484,10.111019134521484,9.78951545350249,9.794010408284274,574683200
2011-01-25,10.2293701171875,10.23056946497749,10.024723299522279,10.077458597845164,546868000
2011-01-26,10.30278491973877,10.355220206315774,10.23237220924058,10.27611762082502,506875600
2011-01-27,10.283604621887207,10.327950092501519,10.272219217343379,10.30068352880165,285026000
2011-01-28,10.070565223693848,10.319259056107757,9.99356133887933,10.312367807290624,592057200
2011-01-31,10.167045593261719,10.188619448218038,10.016631882808582,10.061575813770656,377246800
2011-02-01,10.338134765625,10.35671145195011,10.216784630460769,10.22637301055036,426633200
2011-02-02,10.316862106323242,10.3447271389412,10.293790464190083,10.320757786221506,258955200
2011-02-03,10.290493965148926,10.314464917849188,10.143975117212069,10.301280893864044,393797600
2011-02-04,10.382179260253906,10.38817199727525,10.29258984203081,10.296484721045484,321840400
2011-02-07,10.543383598327637,10.58443185801736,10.41633993867473,10.423830461971454,485021600
2011-02-08,10.64285945892334,10.652447840444955,10.551472997890507,10.597316246892847,381040800
2011-02-09,10.731553077697754,10.75672258550081,10.632975305814888,10.64256288964107,482745200
2011-02-10,10.62308406829834,10.78668262524744,10.42712552428099,10.708479389840717,928550000
2011-02-11,10.692298889160156,10.720763195957261,10.593121070472028,10.62937673716317,367572800
2011-02-14,10.762109756469727,10.771098061711372,10.688101456082782,10.690498550840122,310416400
2011-02-15,10.783687591552734,10.785785450444962,10.71327490207508,10.762413766195978,284174800
2011-02-16,10.880464553833008,10.93349827628236,10.801661262066043,10.810649567509227,481157600
2011-02-17,10.735747337341309,10.794774622111646,10.682412755127949,10.704286654664868,530583200
2011-02-18,10.50383186340332,10.771700869743892,10.47266962364779,10.748029953055811,816057200
2011-02-22,10.145774841308594,10.349223939962965,10.1191083515766,10.251843926602797,872555600
2011-02-23,10.265923500061035,10.326447744492814,10.145771121418292,10.150566111198051,671854400
2011-02-24,10.273716926574707,10.341733316817448,10.138584257123492,10.307875540251137,499900800
2011-02-25,10.431923866271973,10.440013665613197,10.331248229707164,10.345030732273864,380018800
2011-02-28,10.583230972290039,10.638362551572262,10.520608071833761,10.524203713973696,403074000
2011-03-01,10.466378211975098,10.65844108796096,10.417538591414592,10.650950564588733,456136800
2011-03-02,10.55057430267334,10.61739214015287,10.439111761276767,10.485854323823364,602590800
2011-03-03,10.773496627807617,10.780387875615139,10.664431209848452,10.702484691442963,500788400
2011-03-04,10.78668212890625,10.795371199085269,10.719265025558704,10.788779187187945,453266800
2011-03-07,10.647651672363281,10.836718120632773,10.526301550729345,10.82862752578503,546123200
2011-03-08,10.659637451171875,10.708777098648106,10.554466908133168,10.634168716807393,356316800
2011-03-09,10.561058044433594,10.629673683080549,10.50502795361155,10.627575825076931,453306000
2011-03-10,10.387277603149414,10.480163470747922,10.334243055555959,10.460686666160647,507539200
2011-03-11,10.546673774719238,10.556562189244543,10.33723365064284,10.347120464971605,471080400
2011-03-14,10.593721389770508,10.68121377744913,10.526305077441506,10.582335185868846,435957200
2011-03-15,10.350122451782227,10.422332954511749,10.19041956224157,10.250345350406215,721081200
2011-03-16,9.888092041015625,10.27731203338633,9.775730986451396,10.247349138842445,1162011200
2011-03-17,10.026823997497559,10.175739989881064,9.907570868728381,10.09244250193738,659422400
2011-03-18,9.907868385314941,10.133489812296466,9.887793109334085,10.101429058088629,753214000
2011-03-21,10.166446685791016,10.179629908640827,10.045395784470262,10.067269677138283,409402000
2011-03-22,10.22337532043457,10.265923754912794,10.161651726951753,10.264125933737658,325922800
2011-03-23,10.163153648376465,10.194015055201975,10.066072873239579,10.165849980975292,372996400
2011-03-24,10.336339950561523,10.36720215790157,10.15326616552263,10.242855617794607,404712000
2011-03-25,10.533195495605469,10.548775815405458,10.397762007552062,10.429223484221048,448910000
2011-03-28,10.500236511230469,10.616494048354236,10.500236511230469,10.581436925036124,309355200
2011-03-29,10.515816688537598,10.515816688537598,10.368998595802708,10.41693890359829,352900800
2011-03-30,10.446003913879395,10.513421831165742,10.41034831508102,10.506229743884559,329406000
2011-03-31,10.442403793334961,10.48105574226,10.368994774024431,10.377983078361591,274019200
2011-04-01,10.324053764343262,10.534694136474858,10.286300309311121,10.520312363190351,418661600
2011-04-04,10.223077774047852,10.325251960816926,10.139481075827046,10.316562890416211,460084800
2011-04-05,10.154162406921387,10.254838004346087,10.067569343652343,10.097232996502806,482731200
2011-04-06,10.128692626953125,10.304275830582432,10.101726109012427,10.22397555049454,402539200
2011-04-07,10.129892349243164,10.200304215272146,10.068467189264334,10.130490822901063,373447200
2011-04-08,10.039406776428223,10.19191839504992,10.006148272614972,10.185027144728915,377535200
2011-04-11,9.911762237548828,10.057681007504666,9.888391359415685,10.009440666687084,398946800
