Date,Close,High,Low,Open,Volume,Return,Log_returns,Volatility,Volume_change,Volume_group,Volume_moving_average,RSI,RSI_group
2010-04-29,17503.47,17532.86,17382.09,17382.09,10800.0,0.007,0.007,0.008,-0.365,Medium,13060.0,43.343,Low
2010-04-30,17558.71,17646.61,17503.47,17503.47,12200.0,0.003,0.003,0.008,0.13,Medium,12990.0,36.824,Low
2010-05-03,17386.08,17536.86,17345.92,17536.86,10400.0,-0.01,-0.01,0.008,-0.148,Medium,12860.0,34.574,Low
2010-05-04,17137.14,17464.82,17101.96,17371.75,19800.0,-0.014,-0.014,0.008,0.904,High,13210.0,30.222,Low
2010-05-05,17087.96,17121.66,16858.23,17103.95,20000.0,-0.003,-0.003,0.008,0.01,High,13590.0,32.748,Low
2010-05-06,16987.53,17080.47,16823.0,17080.47,16400.0,-0.006,-0.006,0.008,-0.18,High,13750.0,31.709,Low
2010-05-07,16769.11,16939.58,16684.13,16939.58,19400.0,-0.013,-0.013,0.008,0.183,High,14130.0,31.181,Low
2010-05-10,17330.55,17356.54,16799.49,16799.49,19800.0,0.033,0.033,0.01,0.021,High,14510.0,47.017,Medium
2010-05-11,17141.53,17379.15,17104.45,17336.13,20400.0,-0.011,-0.011,0.01,0.03,High,15040.0,42.977,Low
2010-05-12,17195.81,17252.52,17028.08,17141.53,18400.0,0.003,0.003,0.01,-0.098,High,15320.0,41.812,Low
2010-05-13,17265.87,17389.15,17240.35,17323.63,18000.0,0.004,0.004,0.01,-0.022,High,15590.0,40.521,Low
2010-05-14,16994.6,17329.32,16923.65,17267.25,15200.0,-0.016,-0.016,0.011,-0.156,High,15770.0,34.862,Low
2010-05-17,16835.56,16961.92,16551.0,16961.92,20400.0,-0.009,-0.009,0.011,0.342,High,16200.0,33.454,Low
2010-05-18,16875.76,17000.34,16744.13,16840.59,16800.0,0.002,0.002,0.01,-0.176,High,16340.0,39.101,Low
2010-05-19,16408.49,16802.39,16373.32,16802.39,22200.0,-0.028,-0.028,0.011,0.321,High,16950.0,29.398,Low
2010-05-20,16519.68,16617.8,16419.1,16419.1,21600.0,0.007,0.007,0.011,-0.027,High,17150.0,30.854,Low
